TIMESTEP (H),TIMESTEP (min),Time,Time_sin,Time_cos,day_of_year,Day of Year_sin,Day of Year_cos,day_of_week,Day of Week_sin,Day of Week_cos,To,RHo,I_dir,I_dif,I_gr,v_wind
2019,121140,3,0.707106781,0.707106781,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.3,93,0,0,0,0.9
2019.083333,121145,3.083333333,0.722363962,0.691513056,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.325,93,0,0,0,0.958333333
2019.166667,121150,3.166666667,0.737277337,0.675590208,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.35,93,0,0,0,1.016666667
2019.25,121155,3.25,0.751839807,0.659345815,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.375,93,0,0,0,1.075
2019.333333,121160,3.333333333,0.766044443,0.64278761,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.4,93,0,0,0,1.133333333
2019.416667,121165,3.416666667,0.779884483,0.625923472,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.425,93,0,0,0,1.191666667
2019.5,121170,3.5,0.79335334,0.608761429,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.45,93,0,0,0,1.25
2019.583333,121175,3.583333333,0.806444604,0.591309648,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.475,93,0,0,0,1.308333333
2019.666667,121180,3.666666667,0.819152044,0.573576436,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.5,93,0,0,0,1.366666667
2019.75,121185,3.75,0.831469612,0.555570233,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.525,93,0,0,0,1.425
2019.833333,121190,3.833333333,0.843391446,0.537299608,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.55,93,0,0,0,1.483333333
2019.916667,121195,3.916666667,0.854911871,0.518773258,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.575,93,0,0,0,1.541666667
2020,121200,4,0.866025404,0.5,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.6,93,0,0,0,1.6
2020.083333,121205,4.083333333,0.876726756,0.480988769,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.7,93,0,0,0,1.65
2020.166667,121210,4.166666667,0.887010833,0.461748613,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.8,93,0,0,0,1.7
2020.25,121215,4.25,0.896872742,0.44228869,85,0.994217907,0.107381347,1,0.781831482,0.623489802,1.9,93,0,0,0,1.75
2020.333333,121220,4.333333333,0.906307787,0.422618262,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2,93,0,0,0,1.8
2020.416667,121225,4.416666667,0.915311479,0.40274669,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.1,93,0,0,0,1.85
2020.5,121230,4.5,0.923879533,0.382683432,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.2,93,0,0,0,1.9
2020.583333,121235,4.583333333,0.932007869,0.362438038,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.3,93,0,0,0,1.95
2020.666667,121240,4.666666667,0.939692621,0.342020143,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.4,93,0,0,0,2
2020.75,121245,4.75,0.946930129,0.321439465,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.5,93,0,0,0,2.05
2020.833333,121250,4.833333333,0.953716951,0.3007058,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.6,93,0,0,0,2.1
2020.916667,121255,4.916666667,0.960049854,0.279829014,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.7,93,0,0,0,2.15
2021,121260,5,0.965925826,0.258819045,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.8,93,0,0,0,2.2
2021.083333,121265,5.083333333,0.97134207,0.237685892,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.891666667,92.5,0,0,0,2.158333333
2021.166667,121270,5.166666667,0.976296007,0.216439614,85,0.994217907,0.107381347,1,0.781831482,0.623489802,2.983333333,92,0,0,0,2.116666667
2021.25,121275,5.25,0.98078528,0.195090322,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.075,91.5,0,0,0,2.075
2021.333333,121280,5.333333333,0.984807753,0.173648178,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.166666667,91,0,0,0,2.033333333
2021.416667,121285,5.416666667,0.98836151,0.152123386,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.258333333,90.5,0,0,0,1.991666667
2021.5,121290,5.5,0.991444861,0.130526192,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.35,90,0,0,0,1.95
2021.583333,121295,5.583333333,0.994056338,0.108866875,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.441666667,89.5,0,0,0,1.908333333
2021.666667,121300,5.666666667,0.996194698,0.087155743,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.533333333,89,0,0,0,1.866666667
2021.75,121305,5.75,0.997858923,0.065403129,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.625,88.5,0,0,0,1.825
2021.833333,121310,5.833333333,0.999048222,0.043619387,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.716666667,88,0,0,0,1.783333333
2021.916667,121315,5.916666667,0.999762027,0.021814885,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.808333333,87.5,0,0,0,1.741666667
2022,121320,6,1,6.12E-17,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.9,87,0,0,0,1.7
2022.083333,121325,6.083333333,0.999762027,-0.021814885,85,0.994217907,0.107381347,1,0.781831482,0.623489802,3.991666667,87.5,0,0,0,1.725
2022.166667,121330,6.166666667,0.999048222,-0.043619387,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.083333333,88,0,0,0,1.75
2022.25,121335,6.25,0.997858923,-0.065403129,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.175,88.5,0,0,0,1.775
2022.333333,121340,6.333333333,0.996194698,-0.087155743,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.266666667,89,0,0,0,1.8
2022.416667,121345,6.416666667,0.994056338,-0.108866875,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.358333333,89.5,0,0,0,1.825
2022.5,121350,6.5,0.991444861,-0.130526192,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.45,90,0,0,0,1.85
2022.583333,121355,6.583333333,0.98836151,-0.152123386,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.541666667,90.5,0.666666667,3.416666667,0.691230066,1.875
2022.666667,121360,6.666666667,0.984807753,-0.173648178,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.633333333,91,1.333333333,6.833333333,1.386658365,1.9
2022.75,121365,6.75,0.98078528,-0.195090322,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.725,91.5,2,10.25,2.086275044,1.925
2022.833333,121370,6.833333333,0.976296007,-0.216439614,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.816666667,92,2.666666667,13.66666667,2.790066261,1.95
2022.916667,121375,6.916666667,0.97134207,-0.237685892,85,0.994217907,0.107381347,1,0.781831482,0.623489802,4.908333333,92.5,3.333333333,17.08333333,3.498014193,1.975
2023,121380,7,0.965925826,-0.258819045,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5,93,4,20.5,4.210097053,2
2023.083333,121385,7.083333333,0.960049854,-0.279829014,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.066666667,92.83333333,4.666666667,23.91666667,4.9262891,2.141666667
2023.166667,121390,7.166666667,0.953716951,-0.3007058,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.133333333,92.66666667,5.333333333,27.33333333,5.646560661,2.283333333
2023.25,121395,7.25,0.946930129,-0.321439465,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.2,92.5,6,30.75,6.370878155,2.425
2023.333333,121400,7.333333333,0.939692621,-0.342020143,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.266666667,92.33333333,6.666666667,34.16666667,7.099204112,2.566666667
2023.416667,121405,7.416666667,0.932007869,-0.362438038,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.333333333,92.16666667,7.333333333,37.58333333,7.831497204,2.708333333
2023.5,121410,7.5,0.923879533,-0.382683432,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.4,92,8,41,8.567712272,2.85
2023.583333,121415,7.583333333,0.915311479,-0.40274669,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.466666667,91.83333333,9.833333333,46.16666667,9.714940153,2.991666667
2023.666667,121420,7.666666667,0.906307787,-0.422618262,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.533333333,91.66666667,11.66666667,51.33333333,10.87296928,3.133333333
2023.75,121425,7.75,0.896872742,-0.44228869,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.6,91.5,13.5,56.5,12.04166437,3.275
2023.833333,121430,7.833333333,0.887010833,-0.461748613,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.666666667,91.33333333,15.33333333,61.66666667,13.22087988,3.416666667
2023.916667,121435,7.916666667,0.876726756,-0.480988769,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.733333333,91.16666667,17.16666667,66.83333333,14.41046008,3.558333333
2024,121440,8,0.866025404,-0.5,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.8,91,19,72,15.6102392,3.7
2024.083333,121445,8.083333333,0.854911871,-0.518773258,85,0.994217907,0.107381347,1,0.781831482,0.623489802,5.9,91.16666667,20.83333333,77.16666667,16.82004154,3.725
2024.166667,121450,8.166666667,0.843391446,-0.537299608,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6,91.33333333,22.66666667,82.33333333,18.03968162,3.75
2024.25,121455,8.25,0.831469612,-0.555570233,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.1,91.5,24.5,87.5,19.26896427,3.775
2024.333333,121460,8.333333333,0.819152044,-0.573576436,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.2,91.66666667,26.33333333,92.66666667,20.50768484,3.8
2024.416667,121465,8.416666667,0.806444604,-0.591309648,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.3,91.83333333,28.16666667,97.83333333,21.75562931,3.825
2024.5,121470,8.5,0.79335334,-0.608761429,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.4,92,30,103,23.01257446,3.85
2024.583333,121475,8.583333333,0.779884483,-0.625923472,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.5,92.16666667,32.16666667,109.1666667,24.50598389,3.875
2024.666667,121480,8.666666667,0.766044443,-0.64278761,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.6,92.33333333,34.33333333,115.3333333,26.00967469,3.9
2024.75,121485,8.75,0.751839807,-0.659345815,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.7,92.5,36.5,121.5,27.52335847,3.925
2024.833333,121490,8.833333333,0.737277337,-0.675590208,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.8,92.66666667,38.66666667,127.6666667,29.04673672,3.95
2024.916667,121495,8.916666667,0.722363962,-0.691513056,85,0.994217907,0.107381347,1,0.781831482,0.623489802,6.9,92.83333333,40.83333333,133.8333333,30.57950098,3.975
2025,121500,9,0.707106781,-0.707106781,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,43,140,32.12133311,4
2025.083333,121505,9.083333333,0.691513056,-0.722363962,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,45.16666667,146.1666667,33.67190552,4.008333333
2025.166667,121510,9.166666667,0.675590208,-0.737277337,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,47.33333333,152.3333333,35.23088141,4.016666667
2025.25,121515,9.25,0.659345815,-0.751839807,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,49.5,158.5,36.79791503,4.025
2025.333333,121520,9.333333333,0.64278761,-0.766044443,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,51.66666667,164.6666667,38.37265192,4.033333333
2025.416667,121525,9.416666667,0.625923472,-0.779884483,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,53.83333333,170.8333333,39.9547292,4.041666667
2025.5,121530,9.5,0.608761429,-0.79335334,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,56,177,41.5437758,4.05
2025.583333,121535,9.583333333,0.591309648,-0.806444604,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,64.91666667,181.5833333,43.57774961,4.058333333
2025.666667,121540,9.666666667,0.573576436,-0.819152044,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,73.83333333,186.1666667,45.64615657,4.066666667
2025.75,121545,9.75,0.555570233,-0.831469612,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,82.75,190.75,47.74754939,4.075
2025.833333,121550,9.833333333,0.537299608,-0.843391446,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,91.66666667,195.3333333,49.88044757,4.083333333
2025.916667,121555,9.916666667,0.518773258,-0.854911871,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,100.5833333,199.9166667,52.0433385,4.091666667
2026,121560,10,0.5,-0.866025404,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7,93,109.5,204.5,54.23467869,4.1
2026.083333,121565,10.08333333,0.480988769,-0.876726756,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.083333333,93,118.4166667,209.0833333,56.45289494,4.125
2026.166667,121570,10.16666667,0.461748613,-0.887010833,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.166666667,93,127.3333333,213.6666667,58.69638555,4.15
2026.25,121575,10.25,0.44228869,-0.896872742,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.25,93,136.25,218.25,60.96352158,4.175
2026.333333,121580,10.33333333,0.422618262,-0.906307787,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.333333333,93,145.1666667,222.8333333,63.2526481,4.2
2026.416667,121585,10.41666667,0.40274669,-0.915311479,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.416666667,93,154.0833333,227.4166667,65.56208547,4.225
2026.5,121590,10.5,0.382683432,-0.923879533,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.5,93,163,232,67.89013064,4.25
2026.583333,121595,10.58333333,0.362438038,-0.932007869,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.583333333,93,176.5833333,232.5,70.04051002,4.275
2026.666667,121600,10.66666667,0.342020143,-0.939692621,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.666666667,93,190.1666667,233,72.21917231,4.3
2026.75,121605,10.75,0.321439465,-0.946930129,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.75,93,203.75,233.5,74.42348546,4.325
2026.833333,121610,10.83333333,0.3007058,-0.953716951,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.833333333,93,217.3333333,234,76.65078736,4.35
2026.916667,121615,10.91666667,0.279829014,-0.960049854,85,0.994217907,0.107381347,1,0.781831482,0.623489802,7.916666667,93,230.9166667,234.5,78.89838797,4.375
2027,121620,11,0.258819045,-0.965925826,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8,93,244.5,235,81.16357142,4.4
2027.083333,121625,11.08333333,0.237685892,-0.97134207,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.083333333,93,258.0833333,235.5,83.44359805,4.433333333
2027.166667,121630,11.16666667,0.216439614,-0.976296007,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.166666667,93,271.6666667,236,85.73570663,4.466666667
2027.25,121635,11.25,0.195090322,-0.98078528,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.25,93,285.25,236.5,88.03711644,4.5
2027.333333,121640,11.33333333,0.173648178,-0.984807753,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.333333333,93,298.8333333,237,90.34502948,4.533333333
2027.416667,121645,11.41666667,0.152123386,-0.98836151,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.416666667,93,312.4166667,237.5,92.65663262,4.566666667
2027.5,121650,11.5,0.130526192,-0.991444861,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.5,93,326,238,94.96909982,4.6
2027.583333,121655,11.58333333,0.108866875,-0.994056338,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.583333333,93,341,234.6666667,96.71976275,4.633333333
2027.666667,121660,11.66666667,0.087155743,-0.996194698,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.666666667,93,356,231.3333333,98.46739266,4.666666667
2027.75,121665,11.75,0.065403129,-0.997858923,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.75,93,371,228,100.2088508,4.7
2027.833333,121670,11.83333333,0.043619387,-0.999048222,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.833333333,93,386,224.6666667,101.9409927,4.733333333
2027.916667,121675,11.91666667,0.021814885,-0.999762027,85,0.994217907,0.107381347,1,0.781831482,0.623489802,8.916666667,93,401,221.3333333,103.660671,4.766666667
2028,121680,12,1.22E-16,-1,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9,93,416,218,105.3647376,4.8
2028.083333,121685,12.08333333,-0.021814885,-0.999762027,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.083333333,92.5,431,214.6666667,107.0500462,4.85
2028.166667,121690,12.16666667,-0.043619387,-0.999048222,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.166666667,92,446,211.3333333,108.7134548,4.9
2028.25,121695,12.25,-0.065403129,-0.997858923,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.25,91.5,461,208,110.3518282,4.95
2028.333333,121700,12.33333333,-0.087155743,-0.996194698,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.333333333,91,476,204.6666667,111.9620404,5
2028.416667,121705,12.41666667,-0.108866875,-0.994056338,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.416666667,90.5,491,201.3333333,113.5409773,5.05
2028.5,121710,12.5,-0.130526192,-0.991444861,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.5,90,506,198,115.0855387,5.1
2028.583333,121715,12.58333333,-0.152123386,-0.98836151,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.583333333,89.5,512.25,195.9166667,115.5383822,5.15
2028.666667,121720,12.66666667,-0.173648178,-0.984807753,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.666666667,89,518.5,193.8333333,115.9540532,5.2
2028.75,121725,12.75,-0.195090322,-0.98078528,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.75,88.5,524.75,191.75,116.3313108,5.25
2028.833333,121730,12.83333333,-0.216439614,-0.976296007,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.833333333,88,531,189.6666667,116.6689336,5.3
2028.916667,121735,12.91666667,-0.237685892,-0.97134207,85,0.994217907,0.107381347,1,0.781831482,0.623489802,9.916666667,87.5,537.25,187.5833333,116.965721,5.35
2029,121740,13,-0.258819045,-0.965925826,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10,87,543.5,185.5,117.2204938,5.4
2029.083333,121745,13.08333333,-0.279829014,-0.960049854,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.09166667,87.25,549.75,183.4166667,117.4320955,5.425
2029.166667,121750,13.16666667,-0.3007058,-0.953716951,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.18333333,87.5,556,181.3333333,117.5993932,5.45
2029.25,121755,13.25,-0.321439465,-0.946930129,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.275,87.75,562.25,179.25,117.7212781,5.475
2029.333333,121760,13.33333333,-0.342020143,-0.939692621,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.36666667,88,568.5,177.1666667,117.7966673,5.5
2029.416667,121765,13.41666667,-0.362438038,-0.932007869,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.45833333,88.25,574.75,175.0833333,117.8245037,5.525
2029.5,121770,13.5,-0.382683432,-0.923879533,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.55,88.5,581,173,117.8037577,5.55
2029.583333,121775,13.58333333,-0.40274669,-0.915311479,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.64166667,88.75,585.25,170.75,117.4155475,5.575
2029.666667,121780,13.66666667,-0.422618262,-0.906307787,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.73333333,89,589.5,168.5,116.9807804,5.6
2029.75,121785,13.75,-0.44228869,-0.896872742,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.825,89.25,593.75,166.25,116.4989035,5.625
2029.833333,121790,13.83333333,-0.461748613,-0.887010833,85,0.994217907,0.107381347,1,0.781831482,0.623489802,10.91666667,89.5,598,164,115.969391,5.65
2029.916667,121795,13.91666667,-0.480988769,-0.876726756,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.00833333,89.75,602.25,161.75,115.3917439,5.675
2030,121800,14,-0.5,-0.866025404,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.1,90,606.5,159.5,114.7654909,5.7
2030.083333,121805,14.08333333,-0.518773258,-0.854911871,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.175,89.83333333,610.75,157.25,114.0901888,5.683333333
2030.166667,121810,14.16666667,-0.537299608,-0.843391446,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.25,89.66666667,615,155,113.3654229,5.666666667
2030.25,121815,14.25,-0.555570233,-0.831469612,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.325,89.5,619.25,152.75,112.5908076,5.65
2030.333333,121820,14.33333333,-0.573576436,-0.819152044,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.4,89.33333333,623.5,150.5,111.7659867,5.633333333
2030.416667,121825,14.41666667,-0.591309648,-0.806444604,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.475,89.16666667,627.75,148.25,110.8906338,5.616666667
2030.5,121830,14.5,-0.608761429,-0.79335334,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.55,89,632,146,109.9644528,5.6
2030.583333,121835,14.58333333,-0.625923472,-0.779884483,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.625,88.83333333,631.8333333,143.0833333,108.2968613,5.583333333
2030.666667,121840,14.66666667,-0.64278761,-0.766044443,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.7,88.66666667,631.6666667,140.1666667,106.5933131,5.566666667
2030.75,121845,14.75,-0.659345815,-0.751839807,85,0.994217907,0.107381347,1,0.781831482,0.623489802,11.775,88.5,631.5,137.25,104.8543602,5.55
